Token,SHAP Importance,Importance Ratio,Cumulative Importance
zos,0.004299165021679101,0.0001743815659297938,0.8991332620532292
 pero,0.004288034348756586,0.0001739300865926916,0.8993071921398219
 volver,0.004282321315258741,0.00017369835607698917,0.8994808904958989
ino,0.004281942976046015,0.00017368300998442583,0.8996545735058833
 actual,0.0042781487845853245,0.00017352911101915785,0.8998281026169025
ata,0.004265884558359781,0.00017303165280033094,0.9000011342697029
 año,0.004258188043316419,0.00017271946884398222,0.9001738537385469
 carrera,0.004255162758959664,0.00017259675808018192,0.9003464504966271
 religiosa,0.004254536304090704,0.0001725713479876447,0.9005190218446147
 entre,0.004249158428449716,0.0001723532120540571,0.9006913750566689
erden,0.0042424749487485645,0.00017208211856258382,0.9008634571752314
 servicios,0.004238493274897337,0.00017192061498742502,0.9010353777902188
coe,0.004234195355269494,0.00017174628393682234,0.9012071240741556
cil,0.004232098606215524,0.00017166123617020967,0.9013787853103258
 inter,0.0042185643042715,0.00017111226148445923,0.9015498975718103
 otro,0.004218068202586575,0.00017109213874242878,0.9017209897105527
o,0.0042117166357555835,0.00017083450821079975,0.9018918242187635
kii,0.004201747085899115,0.0001704301260326746,0.9020622543447961
 física,0.004185511104555594,0.00016977156655965757,0.9022320259113558
 mensaje,0.004183117300271988,0.00016967446971936426,0.9024017003810751
ris,0.004176374370805346,0.0001694009648426224,0.9025711013459178
h,0.004174554655207442,0.0001693271540319396,0.9027404284999497
aso,0.004168651338356237,0.00016908770529445178,0.9029095162052442
 Ese,0.004151182812638581,0.00016837915169072432,0.903077895356935
 divina,0.004145570616755221,0.00016815151132299941,0.9032460468682579
 Pre,0.004144796454865072,0.00016812010997831816,0.9034141669782363
 tanto,0.0041362829261222585,0.00016777478653381817,0.9035819417647701
 puede,0.004127625099031786,0.0001674236100988656,0.903749365374869
 pés,0.004125773265869135,0.0001673484965442299,0.9039167138714133
imo,0.004125773265869135,0.0001673484965442299,0.9040840623679575
 sus,0.004123462607643886,0.00016725477225181136,0.9042513171402092
 z,0.004120709308023963,0.00016714309365916023,0.9044184602338684
 realidad,0.004111645962776882,0.0001667754687066919,0.9045852357025751
 compresa,0.0041033011853116854,0.0001664369901057592,0.9047516726926809
 junta,0.004087943778634353,0.00016581406714013462,0.904917486759821
 por,0.004087692352373035,0.00016580386885629497,0.9050832906286773
rse,0.004085815920786399,0.00016572775754705523,0.9052490183862244
 pueden,0.0040795670017398315,0.00016547429058702602,0.9054144926768114
 nueva,0.004076735738784684,0.00016535944966671056,0.9055798521264781
 AM,0.004074977710843086,0.00016528814101401677,0.9057451402674921
i,0.0040626761407428795,0.0001647891680630712,0.9059099294355552
 hija,0.004062153172761316,0.00016476795557760106,0.9060746973911328
ord,0.0040578010802467665,0.00016459142718105627,0.9062392888183138
 más,0.004050384692250938,0.0001642906056620557,0.9064035794239759
 939,0.004021431699108619,0.00016311622220455813,0.9065666956461804
 su,0.0040157463584537915,0.0001628856149584455,0.9067295812611389
iba,0.004011834471872667,0.00016272694207561449,0.9068923082032145
" """,0.0040117422491621054,0.00016272320136303403,0.9070550314045775
Y,0.004010569958459674,0.00016267565122541798,0.907217707055803
 Flores,0.004010049005349477,0.00016265452046661385,0.9073803615762696
 primero,0.0040013381147527465,0.00016230119168410815,0.9075426627679537
 afro,0.003988759858267648,0.0001617909958550396,0.9077044537638087
H,0.003981097743922006,0.0001614802072504644,0.9078659339710592
 casi,0.003980592358857393,0.00016145970795850416,0.9080273936790177
oo,0.003967754853268464,0.00016093899653757908,0.9081883326755553
 juega,0.003961570560932159,0.00016068815094864858,0.9083490208265039
gur,0.003960826123754184,0.00016065795528968292,0.9085096787817936
 Fidel,0.003954622873359106,0.0001604063407291128,0.9086700851225227
 lec,0.003950592470906114,0.00016024286063762153,0.9088303279831603
f,0.003929725315124292,0.0001593964527227391,0.9089897244358831
 consideran,0.0039285375027074704,0.0001593482729975525,0.9091490727088807
 pe,0.00392579163321759,0.00015923689578382157,0.9093083096046645
 a,0.003917778912733164,0.00015891188598810864,0.9094672214906526
 M,0.003909725450580287,0.0001585852236398868,0.9096258067142925
G,0.003906582629195993,0.0001584577453710445,0.9097842644596635
que,0.0038970055802860577,0.0001580692837098896,0.9099423337433734
 cárcel,0.0038930027745664123,0.00015790692298961375,0.910100240666363
 cómo,0.0038835823458308973,0.0001575248141135075,0.9102577654804764
pa,0.0038825790397822857,0.00015748411828560104,0.9104152495987621
tent,0.003881840966641903,0.00015745418076300264,0.910572703779525
gal,0.0038793930054331818,0.00015735488722419695,0.9107300586667493
 usa,0.0038766413875338103,0.00015724327684503886,0.9108873019435944
 dir,0.0038683607786272963,0.00015690740103178473,0.9110442093446262
echa,0.0038642365417152122,0.00015674011485240617,0.9112009494594786
 mala,0.0038512153550982475,0.00015621195301142535,0.91135716141249
 pi,0.0038445903399642366,0.00015594323094387228,0.9115131046434339
rar,0.0038435148696104684,0.00015589960800698678,0.9116690042514409
 Nicolas,0.0038398546597161213,0.00015575114356568493,0.9118247553950066
 tard,0.0038380349753424524,0.00015567733402151106,0.9119804327290282
úti,0.003835893822909613,0.00015559048517708426,0.9121360232142053
 doble,0.0038355234247327103,0.00015557546118666286,0.9122915986753919
 El,0.0038314219808305823,0.000155409099531174,0.912447007774923
 sand,0.0038238155966003736,0.0001551005714364303,0.9126021083463595
rab,0.0038238155966003736,0.0001551005714364303,0.9127572089177959
sent,0.0038224851091702783,0.00015504660456604034,0.9129122555223619
ur,0.0038106630478675165,0.00015456708132092229,0.9130668226036828
in,0.003806632933301859,0.00015440361290663905,0.9132212262165894
 años,0.0038040035949194768,0.00015429696239609408,0.9133755231789855
 g,0.003801472606408415,0.00015419430112636296,0.9135297174801119
 kn,0.0037941739640452647,0.00015389825557378945,0.9136836157356857
 me,0.00379343713743625,0.00015386836861265845,0.9138374841042983
 falso,0.003788955354442199,0.0001536865797460485,0.9139911706840443
lias,0.0037861278591056666,0.00015357189164685774,0.9141447425756912
 Much,0.0037841977695712735,0.00015349360387848995,0.9142982361795697
 está,0.0037764184683404087,0.0001531780619712505,0.914451414241541
bara,0.0037759154269922227,0.00015315765774448047,0.9146045718992855
 UN,0.0037734504239872483,0.00015305767296095588,0.9147576295722464
 pasar,0.003773383747786284,0.000153054968458971,0.9149106845407053
 mayores,0.0037695996773739657,0.00015290148002092288,0.9150635860207262
 Dil,0.003767996113030956,0.00015283643667883363,0.9152164224574051
 Alma,0.0037645463598892093,0.00015269650872726733,0.9153691189661324
 dirigido,0.003762583028421634,0.00015261687260861905,0.915521735838741
venir,0.0037625830284216334,0.00015261687260861902,0.9156743527113496
TA,0.0037587199593147646,0.0001524601798469423,0.9158268128911965
2,0.0037553850606737004,0.00015232491059249096,0.915979137801789
 NO,0.0037512416157488267,0.0001521568453029057,0.9161312946470919
ce,0.003737523332238197,0.00015160040800673552,0.9162828950550986
 con,0.0037280682669376653,0.00015121689421167045,0.9164341119493103
 derecho,0.003725909580853546,0.00015112933417203454,0.9165852412834824
dad,0.0037148668125914033,0.00015068142039993183,0.9167359227038824
 seri,0.003714477576847587,0.00015066563232522887,0.9168865883362076
 Para,0.0036987578496336937,0.00015002801301224023,0.9170366163492198
X,0.003694900561320898,0.0001498715547295653,0.9171864879039494
 hacia,0.003692964930087328,0.00014979304218029805,0.9173362809461297
sada,0.003688102588057518,0.0001495958171812648,0.917485876763311
tes,0.0036825938242752254,0.00014937237219837872,0.9176352491355093
 Antonio,0.0036814674735069276,0.00014932668546391482,0.9177845758209733
 J,0.0036804936826229095,0.00014928718682211183,0.9179338630077954
 formas,0.0036523668906848993,0.00014814631551384645,0.9180820093233093
 es,0.003647272273818528,0.00014793966904587183,0.9182299489923552
 Puede,0.0036414995789527892,0.0001477055185619415,0.9183776545109171
UE,0.003635722111003139,0.00014747117447347577,0.9185251256853906
 esto,0.0036266533383955755,0.0001471033293778831,0.9186722290147684
 izquierda,0.0036248103555219322,0.00014702857480627045,0.9188192575895747
 So,0.003605382341461686,0.00014624054096768832,0.9189654981305424
 AC,0.00358804335839869,0.0001455372418379949,0.9191110353723804
 seguir,0.0035812917575683625,0.00014526338523575039,0.9192562987576162
 películas,0.003580667202671369,0.00014523805220936092,0.9194015368098255
band,0.0035805488005280495,0.00014523324961372727,0.9195467700594392
 interior,0.0035722133349748207,0.00014489514872004298,0.9196916652081593
izada,0.0035722133349748207,0.00014489514872004298,0.9198365603568793
 ok,0.0035722133349748207,0.00014489514872004298,0.9199814555055994
tos,0.003569292835891247,0.00014477668822808186,0.9201262321938275
ora,0.0035673587481876968,0.00014469823828706078,0.9202709304321146
 así,0.0035656235585164314,0.00014462785599409585,0.9204155582881087
 tratar,0.003564815844098727,0.00014459509370088935,0.9205601533818096
ón,0.0035556096372560855,0.0001442216740351175,0.9207043750558448
 ma,0.0035535749491481554,0.00014413914356777084,0.9208485141994126
 dé,0.0035522753993670144,0.00014408643158190935,0.9209926006309945
jes,0.0035522753993670144,0.00014408643158190935,0.9211366870625765
 general,0.0035427280266683053,0.0001436991736391877,0.9212803862362157
 pues,0.003541485264592953,0.0001436487650608509,0.9214240350012766
3,0.0035351974707382556,0.00014339372127139487,0.9215674287225479
ñ,0.0035153060116701654,0.0001425868893020635,0.92171001561185
 o,0.0035147963932934097,0.0001425662182996439,0.9218525818301496
lane,0.0035112841427326204,0.00014242375534471202,0.9219950055854943
 cáncer,0.0035100590437650682,0.00014237406321256465,0.9221373796487069
0,0.003507564824084249,0.00014227289335015626,0.922279652542057
per,0.0034942190322492803,0.00014173156496033652,0.9224213841070174
e,0.003484239704386304,0.0001413267861693626,0.9225627108931868
 hacía,0.003482585060927603,0.00014125967097003233,0.9227039705641568
ia,0.003470669376107041,0.00014077635019317042,0.9228447469143499
21,0.0034650357427391774,0.00014054784028401165,0.922985294754634
 para,0.003464744497254106,0.00014053602686361476,0.9231258307814976
 im,0.003459885947655002,0.0001403389556921275,0.9232661697371897
 género,0.0034577627546677936,0.00014025283531386487,0.9234064225725035
an,0.0034522759844549,0.0001400302824281774,0.9235464528549316
OL,0.0034400408768768516,0.0001395340053120349,0.9236859868602437
 nose,0.0034391863737255335,0.0001394993451869019,0.9238254862054306
B,0.0034358732932426267,0.00013936496091466593,0.9239648511663453
 se,0.003435508615901448,0.000139350168971232,0.9241042013353166
18,0.003420956251392891,0.00013875989990777738,0.9242429612352243
 nada,0.0034070390819327997,0.00013819539545365127,0.924381156630678
har,0.0034066297069546727,0.0001381787904967868,0.9245193354211748
 u,0.003391780949139095,0.00013757649920837715,0.9246569119203832
 En,0.0033916404400314783,0.00013757079991605177,0.9247944827202993
7,0.0033915938376881684,0.00013756890964443825,0.9249320516299437
 sor,0.0033865710720419884,0.00013736517758617517,0.92506941680753
 ocho,0.003374855158229669,0.0001368899598667835,0.9252063067673968
za,0.0033733678878405497,0.0001368296336085199,0.9253431364010053
 GA,0.003372817218984926,0.00013680729752770697,0.925479943698533
 expresión,0.003370540389525039,0.00013671494538849667,0.9256166586439215
ojo,0.0033660429438814184,0.00013653252121774168,0.9257531911651392
 pond,0.0033658514508888835,0.00013652475393090006,0.9258897159190701
 ver,0.0033602359380927823,0.0001362969790234599,0.9260260128980936
 Gong,0.0033392048928709258,0.00013544392346954789,0.9261614568215631
12,0.0033372789992664764,0.00013536580589535276,0.9262968226274585
 viven,0.003325226668525359,0.00013487694252371159,0.9264316995699822
 vi,0.003318165196105838,0.0001345905169940851,0.9265662900869762
 tu,0.0033155858082382366,0.00013448589256277705,0.926700775979539
L,0.0033103854910045936,0.00013427495870516482,0.9268350509382443
ces,0.0033083006346021735,0.00013419039332505974,0.9269692413315693
ING,0.003307995047758926,0.00013417799819438102,0.9271034193297637
17,0.0032987758016385952,0.00013380404963296303,0.9272372233793966
 pone,0.0032985126599669456,0.00013379337615182605,0.9273710167555484
 deben,0.0032948709087860253,0.00013364566042785333,0.9275046624159763
 bio,0.0032929592168853225,0.0001335681188993149,0.9276382305348756
 igual,0.003279448997689782,0.00013302012105147865,0.927771250655927
inda,0.0032747532861928143,0.00013282965487493818,0.927904080310802
É,0.003274717057744662,0.00013282818538644722,0.9280369084961884
 controlar,0.0032726324473818145,0.00013274362998613257,0.9281696521261745
re,0.003267227206379175,0.00013252438406616553,0.9283021765102407
 sec,0.0032600870713441056,0.00013223476784485582,0.9284344112780856
 busca,0.003257888390275587,0.00013214558553950698,0.9285665568636251
TI,0.0032377510021130242,0.00013132877826092703,0.928697885641886
 dia,0.0032292365406950316,0.00013098341698550932,0.9288288690588715
R,0.003226568275453821,0.0001308751875342712,0.9289597442464058
b,0.003217362782892383,0.00013050179684097988,0.9290902460432467
resi,0.0032061406721671424,0.00013004660862851608,0.9292202926518752
 bien,0.003204853892623494,0.0001299944146255652,0.9293502870665008
mente,0.0032024928860602876,0.0001298986481175139,0.9294801857146183
 demás,0.0031984133645892145,0.00012973317567372943,0.9296099188902921
 pret,0.0031962214276832056,0.0001296442669232717,0.9297395631572154
kat,0.003195160585972998,0.00012960123734945985,0.9298691643945649
 muchas,0.003193468771254023,0.00012953261441954898,0.9299986970089844
 sale,0.003192697106119753,0.0001295013143476027,0.930128198323332
eran,0.0031872618955070165,0.0001292808528084369,0.9302574791761404
 Esa,0.0031823054919448823,0.00012907981251103343,0.9303865589886514
 fa,0.0031816273962482163,0.00012905230777724474,0.9305156112964287
lda,0.0031816273962482163,0.00012905230777724474,0.930644663604206
 hasta,0.003170591812314732,0.00012860468541393312,0.9307732682896199
brada,0.0031703816105922065,0.00012859615926865832,0.9309018644488886
 sal,0.003169171462218727,0.000128547073558454,0.931030411522447
 disco,0.003169171462218727,0.000128547073558454,0.9311589585960055
